eff_date,hdd,cdd,temp_natl
10/8/1951,9.5064,1.5738,57.0674
10/9/1951,9.4724,1.6503,57.1779
10/10/1951,9.8194,0.9892,56.1698
10/11/1951,9.5629,0.7882,56.2253
10/12/1951,8.367,0.9009,57.5339
10/13/1951,8.3173,1.0686,57.7513
10/14/1951,6.9153,1.3634,59.4481
10/15/1951,4.7728,1.4882,61.7154
10/16/1951,4.7483,1.6823,61.934
10/17/1951,5.8844,1.6519,60.7675
10/18/1951,6.1864,1.4961,60.3097
10/19/1951,9.1118,1.0853,56.9735
10/20/1951,9.9975,1.142,56.1445
10/21/1951,8.0109,1.8118,58.8009
10/22/1951,6.9483,2.1154,60.1671
10/23/1951,7.4581,1.5462,59.0881
10/24/1951,8.8992,1.0637,57.1645
10/25/1951,10.0707,1.0544,55.9837
10/26/1951,9.5607,1.542,56.9813
10/27/1951,10.5762,1.5327,55.9565
10/28/1951,12.3304,1.1377,53.8073
10/29/1951,12.9711,1.0715,53.1004
10/30/1951,11.3637,1.8074,55.4437
10/31/1951,13.3414,1.4722,53.1308
11/1/1951,20.6621,0.7871,45.125
11/2/1951,25.4595,0.6594,40.1999
11/3/1951,25.163,0.0148,39.8518
11/4/1951,24.9018,0.0008,40.099
11/5/1951,23.9881,0.2043,41.2162
11/6/1951,23.6783,0.4612,41.7829
11/7/1951,20.4869,0.1907,44.7038
11/8/1951,22.5808,0.0003,42.4195
11/9/1951,19.3855,0.0312,45.6457
11/10/1951,15.3613,0.3384,49.9771
11/11/1951,14.7152,0.3999,50.6847
11/12/1951,13.6665,0.8704,52.2039
11/13/1951,10.4563,1.2234,55.7671
11/14/1951,10.7868,1.0796,55.2928
11/15/1951,13.8388,1.1558,52.317
11/16/1951,19.1052,0.4224,46.3172
11/17/1951,26.0961,0.076,38.9799
11/18/1951,28.9619,0,36.0381
11/19/1951,28.9609,0,36.0391
11/20/1951,27.4105,0,37.5895
11/21/1951,23.0567,0.0642,42.0075
11/22/1951,19.5623,0.5146,45.9523
11/23/1951,18.6313,0.6179,46.9866
11/24/1951,21.9654,0.5811,43.6157
11/25/1951,22.7373,0.5839,42.8466
11/26/1951,21.1706,0.3825,44.2119
11/27/1951,25.3873,0.2249,39.8376
11/28/1951,24.6253,0.1748,40.5495
11/29/1951,20.5516,0.0813,44.5297
11/30/1951,18.2124,0.1161,46.9037
12/1/1951,16.7604,0.1839,48.4235
12/2/1951,14.8871,0.5092,50.6221
12/3/1951,15.3095,0.5296,50.2201
12/4/1951,16.1302,0.4339,49.3037
12/5/1951,15.6219,0.3473,49.7254
12/6/1951,13.7069,0.8066,52.0997
12/7/1951,14.7041,1.0325,51.3284
12/8/1951,18.2737,0.8912,47.6175
12/9/1951,22.9485,0.3968,42.4483
12/10/1951,26.2926,0.2246,38.932
12/11/1951,26.738,0.138,38.4
12/12/1951,27.9389,0.0008,37.0619
12/13/1951,30.4077,0.0166,34.6089
12/14/1951,31.1016,0.1079,34.0063
12/15/1951,36.4915,0.1804,28.6889
12/16/1951,42.328,0,22.672
12/17/1951,36.7528,0.0918,28.339
12/18/1951,32.1411,0.2758,33.1347
12/19/1951,34.5995,0.1616,30.5621
12/20/1951,29.7448,0.3102,35.5654
12/21/1951,28.0198,0.5444,37.5246
12/22/1951,32.1012,0.2359,33.1347
12/23/1951,30.0086,0.2142,35.2056
12/24/1951,28.8146,0.2396,36.425
12/25/1951,26.9001,0.4572,38.5571
12/26/1951,29.2099,0.264,36.0541
12/27/1951,33.9394,0.0716,31.1322
12/28/1951,29.2496,0.0832,35.8336
12/29/1951,20.9661,0.1644,44.1983
12/30/1951,18.1987,0.6377,47.439
12/31/1951,18.6917,0.9798,47.2881
1/1/1952,21.6646,0.7062,44.0416
1/2/1952,26.4948,0.5239,39.0291
1/3/1952,29.6775,0.3237,35.6462
1/4/1952,29.0545,0.303,36.2485
1/5/1952,28.2579,0.303,37.0451
1/6/1952,31.418,0.0472,33.6292
1/7/1952,31.3198,0,33.6802
1/8/1952,27.0944,0.0528,37.9584
1/9/1952,25.2213,0.0383,39.817
1/10/1952,29.1295,0.0901,35.9606
1/11/1952,29.6541,0,35.3459
1/12/1952,24.2992,0.0839,40.7847
1/13/1952,20.8979,0.2392,44.3413
1/14/1952,16.0327,0.4155,49.3828
1/15/1952,16.3733,0.4144,49.0411
1/16/1952,18.3664,0.668,47.3016
1/17/1952,18.7912,0.6603,46.8691
1/18/1952,20.1242,0.4668,45.3426
1/19/1952,20.7905,0.667,44.8765
1/20/1952,21.8459,0.4278,43.5819
1/21/1952,26.4502,0.3487,38.8985
1/22/1952,25.9926,0.2704,39.2778
1/23/1952,29.741,0.1642,35.4232
1/24/1952,31.6537,0.126,33.4723
1/25/1952,24.038,0.6384,41.6004
1/26/1952,17.2681,0.9169,48.6488
1/27/1952,18.9103,0.5278,46.6175
1/28/1952,27.3773,0.2342,37.8569
1/29/1952,35.8309,0.0001,29.1692
1/30/1952,34.7882,0,30.2118
1/31/1952,25.8647,0.0147,39.15
2/1/1952,19.5098,0.128,45.6182
2/2/1952,18.7097,0.108,46.3983
2/3/1952,18.4533,0.246,46.7927
2/4/1952,19.2142,0.2006,45.9864
2/5/1952,22.4235,0.0011,42.5776
2/6/1952,24.8243,0,40.1757
2/7/1952,24.9977,0.0002,40.0025
2/8/1952,22.4643,0,42.5357
2/9/1952,21.0885,0.0174,43.9289
2/10/1952,19.0915,0.0757,45.9842
2/11/1952,19.3256,0.192,45.8664
2/12/1952,23.2014,0.187,41.9856
2/13/1952,24.253,0.2827,41.0297
2/14/1952,26.2499,0.3645,39.1146
2/15/1952,27.2724,0.2257,37.9533
2/16/1952,27.2111,0.4471,38.236
2/17/1952,26.0859,0.0157,38.9298
2/18/1952,25.4688,0.0191,39.5503
2/19/1952,24.9021,0.1751,40.273
2/20/1952,25.2199,0.1548,39.9349
2/21/1952,25.9976,0.1206,39.123
2/22/1952,27.0438,0.1096,38.0658
2/23/1952,25.8449,0.2698,39.4249
2/24/1952,26.0103,0.1907,39.1804
2/25/1952,26.7524,0.0632,38.3108
2/26/1952,25.674,0.1505,39.4765
2/27/1952,22.6737,0,42.3263
2/28/1952,20.3486,0.0221,44.6735
2/29/1952,21.5046,0.2635,43.7589
3/1/1952,27.1268,0.2591,38.1323
3/2/1952,27.1772,0.1989,38.0217
3/3/1952,24.4204,0.5741,41.1537
3/4/1952,26.2814,0.4825,39.2011
3/5/1952,28.1881,0.1927,37.0046
3/6/1952,26.3218,0.1359,38.8141
3/7/1952,25.9483,0.0768,39.1285
3/8/1952,23.9084,0.0844,41.176
3/9/1952,20.9918,0.1,44.1082
3/10/1952,18.7931,0.4048,46.6117
3/11/1952,18.8558,0.4511,46.5953
3/12/1952,20.2128,0.4233,45.2105
3/13/1952,20.236,0.7752,45.5392
3/14/1952,23.8869,0.4771,41.5902
3/15/1952,25.531,0.2693,39.7383
3/16/1952,26.587,0.0064,38.4194
3/17/1952,22.5207,0.0462,42.5255
3/18/1952,19.6182,0.0426,45.4244
3/19/1952,17.1547,0.4346,48.2799
3/20/1952,15.1261,0.6895,50.5634
3/21/1952,15.1926,1.3572,51.1646
3/22/1952,19.2353,0.8467,46.6114
3/23/1952,22.7033,0.7127,43.0094
3/24/1952,22.2538,0.6101,43.3563
3/25/1952,19.1396,0.4525,46.3129
3/26/1952,17.1647,0.2821,48.1174
3/27/1952,17.7389,0.2466,47.5077
3/28/1952,17.3096,0.2256,47.916
3/29/1952,15.7438,0.3262,49.5824
3/30/1952,13.0165,0.6996,52.6831
3/31/1952,10.8432,1.1334,55.2902
4/1/1952,9.98,1.0702,56.0902
4/2/1952,13.2532,0.5946,52.3414
4/3/1952,13.9887,0.4726,51.4839
4/4/1952,13.2835,0.6095,52.326
4/5/1952,14.1163,0.4438,51.3275
4/6/1952,16.3078,0.2054,48.8976
4/7/1952,16.0124,0.4034,49.391
4/8/1952,13.5448,0.664,52.1192
4/9/1952,12.6766,0.2125,52.5359
4/10/1952,15.1538,0.3749,50.2211
4/11/1952,16.2537,0.6159,49.3622
4/12/1952,14.4472,0.7683,51.3211
4/13/1952,12.9719,0.6968,52.7249
4/14/1952,13.6848,0.3954,51.7106
4/15/1952,15.1452,0.0654,49.9202
4/16/1952,11.9379,0.0561,53.1182
4/17/1952,8.1499,0.1462,56.9963
4/18/1952,4.7428,0.3077,60.5649
4/19/1952,4.5415,0.457,60.9155
4/20/1952,3.6576,1.409,62.7514
4/21/1952,4.1547,2.0282,62.8735
4/22/1952,4.5187,1.9105,62.3918
4/23/1952,6.4368,1.5003,60.0635
4/24/1952,9.2068,1.1056,56.8988
4/25/1952,9.7779,0.8681,56.0902
4/26/1952,8.962,0.4401,56.4781
4/27/1952,6.8943,0.5144,58.6201
4/28/1952,6.3191,0.9719,59.6528
4/29/1952,5.7915,1.7366,60.9451
4/30/1952,4.0812,1.8384,62.7572
5/1/1952,4.8222,2.404,62.5818
5/2/1952,5.2006,2.8065,62.6059
5/3/1952,5.7436,3.2053,62.4617
5/4/1952,4.0566,4.0798,65.0232
5/5/1952,4.6506,5.2246,65.574
5/6/1952,4.1757,4.2358,65.0601
5/7/1952,6.4589,3.8147,62.3558
5/8/1952,6.7801,3.5858,61.8057
5/9/1952,5.527,3.4192,62.8922
5/10/1952,5.4063,2.1582,61.7519
5/11/1952,8.4629,1.1735,57.7106
5/12/1952,8.9219,0.9966,57.0747
5/13/1952,7.0177,1.4562,59.4385
5/14/1952,5.2237,2.0835,61.8598
5/15/1952,4.1603,3.3231,64.1628
5/16/1952,5.8506,3.0083,62.1577
5/17/1952,6.2601,2.8609,61.6008
5/18/1952,5.898,2.59,61.692
5/19/1952,5.3722,2.1323,61.7601
5/20/1952,5.9733,2.2666,61.2933
5/21/1952,4.4504,2.7469,63.2965
5/22/1952,2.9711,3.5734,65.6023
5/23/1952,2.0027,4.0259,67.0232
5/24/1952,1.8233,3.6118,66.7885
5/25/1952,2.1901,3.7051,66.515
5/26/1952,1.8489,3.6513,66.8024
5/27/1952,1.5141,3.5176,67.0035
5/28/1952,2.9197,3.064,65.1443
5/29/1952,3.7523,2.688,63.9357
5/30/1952,3.5273,2.5587,64.0314
5/31/1952,2.8002,3.4582,65.658
6/1/1952,1.8258,4.2171,67.3913
6/2/1952,0.9536,4.683,68.7294
6/3/1952,0.8715,5.2451,69.3736
6/4/1952,0.8119,6.4369,70.625
6/5/1952,0.4697,7.3482,71.8785
6/6/1952,0.6252,8.7368,73.1116
6/7/1952,0.5619,9.1197,73.5578
6/8/1952,0.6477,8.7457,73.098
6/9/1952,0.7564,9.2524,73.496
6/10/1952,1.1142,8.4554,72.3412
6/11/1952,2.1316,7.1637,70.0321
6/12/1952,2.0122,6.9697,69.9575
6/13/1952,1.3356,8.4605,72.1249
6/14/1952,1.081,9.5183,73.4373
6/15/1952,0.9618,11.6677,75.7059
6/16/1952,0.5952,11.1218,75.5266
6/17/1952,0.2772,11.0551,75.7779
6/18/1952,0.3609,10.6088,75.2479
6/19/1952,0.6156,9.0898,73.4742
6/20/1952,1.6302,7.539,70.9088
6/21/1952,1.4702,7.2572,70.787
6/22/1952,1.339,7.8986,71.5596
6/23/1952,1.1879,9.1545,72.9666
6/24/1952,0.8926,11.7641,75.8715
6/25/1952,0.8812,13.9129,78.0317
6/26/1952,0.7055,13.9679,78.2624
6/27/1952,0.9067,11.7745,75.8678
6/28/1952,0.8306,11.6769,75.8463
6/29/1952,0.879,11.5531,75.6741
6/30/1952,0.7156,9.5248,73.8092
7/1/1952,0.2887,9.1093,73.8206
7/2/1952,0.2058,10.2756,75.0698
7/3/1952,0.0364,10.5342,75.4978
7/4/1952,0.1269,10.9003,75.7734
7/5/1952,0.2147,11.1014,75.8867
7/6/1952,0.2218,11.287,76.0652
7/7/1952,0.285,10.9759,75.6909
7/8/1952,0.1775,8.5591,73.3816
7/9/1952,0.1491,7.5696,72.4205
7/10/1952,0.0793,7.8295,72.7502
7/11/1952,0.0524,9.2981,74.2457
7/12/1952,0.1177,11.1031,75.9854
7/13/1952,0.1442,12.2725,77.1283
7/14/1952,0.2323,11.9283,76.696
7/15/1952,0.0659,11.3346,76.2687
7/16/1952,0.1109,12.1207,77.0098
7/17/1952,0.114,11.8832,76.7692
7/18/1952,0.142,13.1811,78.0391
7/19/1952,0.1185,13.7399,78.6214
7/20/1952,0.1976,14.0964,78.8988
7/21/1952,0.2273,14.4075,79.1802
7/22/1952,0.1707,15.0629,79.8922
7/23/1952,0.1103,13.7506,78.6403
7/24/1952,0.0943,11.2643,76.17
7/25/1952,0.0432,11.5837,76.5405
7/26/1952,0.0505,12.892,77.8415
7/27/1952,0.0346,14.0703,79.0357
7/28/1952,0.1652,14.007,78.8418
7/29/1952,0.2072,11.3966,76.1894
7/30/1952,0.1858,10.3658,75.18
7/31/1952,0.1408,10.1792,75.0384
8/1/1952,0.07,9.647,74.577
8/2/1952,0.0451,9.9617,74.9166
8/3/1952,0.082,11.4299,76.3479
8/4/1952,0.1672,11.1889,76.0217
8/5/1952,0.1873,10.3899,75.2026
8/6/1952,0.0453,9.6188,74.5735
8/7/1952,0.0868,9.8417,74.7549
8/8/1952,0.061,10.0279,74.9669
8/9/1952,0.0715,9.5782,74.5067
8/10/1952,0.1254,9.8542,74.7288
8/11/1952,0.33,9.7011,74.3711
8/12/1952,0.1554,9.4189,74.2635
8/13/1952,0.1035,10.4346,75.3311
8/14/1952,0.1191,10.9952,75.8761
8/15/1952,0.1027,11.5247,76.422
8/16/1952,0.1365,11.3488,76.2123
8/17/1952,0.1788,11.0374,75.8586
8/18/1952,0.2081,9.9163,74.7082
8/19/1952,0.2663,9.4262,74.1599
8/20/1952,0.1951,10.0991,74.904
8/21/1952,0.2229,9.3917,74.1688
8/22/1952,0.8702,7.9496,72.0794
8/23/1952,1.3476,6.3821,70.0345
8/24/1952,0.7555,5.9298,70.1743
8/25/1952,0.317,7.0048,71.6878
8/26/1952,0.3963,8.6813,73.285
8/27/1952,0.3399,9.5042,74.1643
8/28/1952,0.2794,9.4087,74.1293
8/29/1952,0.3182,9.7811,74.4629
8/30/1952,0.319,10.3828,75.0638
8/31/1952,0.5095,10.3191,74.8096
9/1/1952,0.8856,9.9044,74.0188
9/2/1952,1.5564,7.9265,71.3701
9/3/1952,1.7148,5.0655,68.3507
9/4/1952,1.0917,4.3834,68.2917
9/5/1952,0.4356,5.0793,69.6437
9/6/1952,0.8354,5.7049,69.8695
9/7/1952,2.0704,5.1704,68.1
9/8/1952,2.0605,5.2743,68.2138
9/9/1952,1.5881,5.7881,69.2
9/10/1952,1.1152,6.3658,70.2506
9/11/1952,1.2324,7.1706,70.9382
9/12/1952,1.0302,8.5622,72.532
9/13/1952,0.868,9.5304,73.6624
9/14/1952,1.0752,7.3055,71.2303
9/15/1952,1.2732,5.2743,69.0011
9/16/1952,0.9954,5.5212,69.5258
9/17/1952,0.9112,5.4781,69.5669
9/18/1952,1.3536,5.6178,69.2642
9/19/1952,2.1959,5.5962,68.4003
9/20/1952,2.8104,4.6823,66.8719
9/21/1952,3.2563,4.047,65.7907
9/22/1952,4.3429,3.2789,63.936
9/23/1952,4.5092,2.9512,63.442
9/24/1952,3.9047,3.0549,64.1502
9/25/1952,2.1925,3.2267,66.0342
9/26/1952,2.5703,3.1626,65.5923
9/27/1952,3.3897,3.2031,64.8134
9/28/1952,1.8294,3.9054,67.076
9/29/1952,1.0397,4.5551,68.5154
9/30/1952,1.1193,5.0449,68.9256
10/1/1952,2.0232,4.8141,67.7909
10/2/1952,4.9982,3.6404,63.6422
10/3/1952,9.042,2.5329,58.4909
10/4/1952,7.7549,2.7091,59.9542
10/5/1952,7.894,2.5689,59.6749
10/6/1952,9.996,1.7174,56.7214
10/7/1952,12.4004,1.3975,53.9971
10/8/1952,12.0911,0.9394,53.8483
10/9/1952,11.1318,0.8039,54.6721
10/10/1952,10.0338,0.6735,55.6397
10/11/1952,9.4283,0.857,56.4287
10/12/1952,7.2734,1.1474,58.874
10/13/1952,5.4787,1.6319,61.1532
10/14/1952,6.5465,1.7038,60.1573
10/15/1952,9.3521,1.3326,56.9805
10/16/1952,10.3451,1.0447,55.6996
10/17/1952,11.1991,1.0361,54.837
10/18/1952,10.6381,1.0959,55.4578
10/19/1952,10.451,0.9544,55.5034
10/20/1952,17.2619,0.8248,48.5629
10/21/1952,17.3803,0.4068,48.0265
10/22/1952,12.7773,0.5169,52.7396
10/23/1952,9.8783,0.6321,55.7538
10/24/1952,8.077,0.5815,57.5045
10/25/1952,10.1692,0.6312,55.462
10/26/1952,10.1308,0.6396,55.5088
10/27/1952,8.9372,0.6672,56.73
10/28/1952,15.7124,0.5414,49.829
10/29/1952,19.4165,0.1367,45.7202
10/30/1952,13.7604,0.1744,51.414
10/31/1952,9.0956,0.8393,56.7437
11/1/1952,8.5934,0.9674,57.374
11/2/1952,9.7482,0.9005,56.1523
11/3/1952,12.9942,0.7076,52.7134
11/4/1952,15.8087,0.4521,49.6434
11/5/1952,14.3825,0.2198,50.8373
11/6/1952,14.5167,0.2206,50.7039
11/7/1952,18.0655,0.1708,47.1053
11/8/1952,16.7949,0.393,48.5981
11/9/1952,17.7985,0.4447,47.6462
11/10/1952,19.4366,0.5882,46.1516
11/11/1952,20.2946,0.4981,45.2035
11/12/1952,18.6715,0.1851,46.5136
11/13/1952,16.488,0.2083,48.7203
11/14/1952,14.0265,0.5869,51.5604
11/15/1952,12.9931,0.9249,52.9318
11/16/1952,11.4951,1.2679,54.7728
11/17/1952,12.1189,1.2217,54.1028
11/18/1952,13.9879,0.4561,51.4682
11/19/1952,17.17,0.343,48.173
11/20/1952,18.3615,0.1046,46.7431
11/21/1952,18.8558,0.0008,46.145
11/22/1952,19.6503,0.0086,45.3583
11/23/1952,20.2986,0.0413,44.7427
11/24/1952,20.4639,0.13,44.6661
11/25/1952,18.87,0.2744,46.4044
11/26/1952,21.4472,0.2332,43.786
11/27/1952,26.5622,0.2007,38.6385
11/28/1952,31.4858,0.1,33.6142
11/29/1952,30.4603,0.1132,34.6529
11/30/1952,29.5262,0.1618,35.6356
12/1/1952,29.3635,0.1206,35.7571
12/2/1952,27.4722,0.1308,37.6586
12/3/1952,25.1663,0.1741,40.0078
12/4/1952,23.2523,0.1834,41.9311
12/5/1952,22.08,0.0834,43.0034
12/6/1952,22.8765,0.0385,42.162
12/7/1952,20.4147,0.0785,44.6638
12/8/1952,17.1131,0.2319,48.1188
12/9/1952,15.9128,0.2735,49.3607
12/10/1952,18.4295,0.2064,46.7769
12/11/1952,21.6899,0,43.3101
12/12/1952,23.9446,0,41.0554
12/13/1952,27.1938,0.0003,37.8065
12/14/1952,29.9183,0.0019,35.0836
12/15/1952,30.7088,0,34.2912
12/16/1952,26.1598,0,38.8402
12/17/1952,23.1393,0.0105,41.8712
12/18/1952,23.8543,0.0628,41.2085
12/19/1952,24.7674,0.0477,40.2803
12/20/1952,24.8329,0.0966,40.2637
12/21/1952,24.8318,0.0513,40.2195
12/22/1952,24.3828,0,40.6172
12/23/1952,24.716,0.0004,40.2844
12/24/1952,24.7351,0.0304,40.2953
12/25/1952,26.8527,0.0988,38.2461
12/26/1952,27.9233,0.106,37.1827
12/27/1952,30.635,0.085,34.45
12/28/1952,32.5798,0.001,32.4212
12/29/1952,28.1597,0.0001,36.8404
12/30/1952,24.7839,0.1399,40.356
12/31/1952,26.4457,0.1407,38.695
1/1/1953,25.9653,0,39.0347
1/2/1953,25.6306,0.0006,39.37
1/3/1953,26.1763,0.0004,38.8241
1/4/1953,28.8643,0,36.1357
1/5/1953,30.5746,0,34.4254
1/6/1953,30.4254,0.0105,34.5851
1/7/1953,25.2804,0.1593,39.8789
1/8/1953,22.5792,0.2415,42.6623
1/9/1953,22.7311,0.1226,42.3915
1/10/1953,22.5618,0.0051,42.4433
1/11/1953,24.3491,0,40.6509
1/12/1953,24.738,0,40.262
1/13/1953,20.7112,0.0083,44.2971
1/14/1953,18.7986,0.1063,46.3077
1/15/1953,19.3261,0.2124,45.8863
1/16/1953,25.1386,0.2371,40.0985
1/17/1953,26.3019,0.2848,38.9829
1/18/1953,21.5171,0.3149,43.7978
1/19/1953,20.7503,0.3498,44.5995
1/20/1953,21.0452,0.3334,44.2882
1/21/1953,22.2292,0.2332,43.004
1/22/1953,22.0203,0.1273,43.107
1/23/1953,20.6649,0.3353,44.6704
1/24/1953,19.966,0.0467,45.0807
1/25/1953,25.866,0,39.134
1/26/1953,25.7002,0.0329,39.3327
1/27/1953,22.6972,0.0519,42.3547
1/28/1953,23.3349,0.0934,41.7585
1/29/1953,26.2722,0.045,38.7728
1/30/1953,22.819,0.0434,42.2244
1/31/1953,18.3815,0.195,46.8135
2/1/1953,24.6158,0.1331,40.5173
2/2/1953,26.0894,0.1711,39.0817
2/3/1953,23.5234,0.0584,41.535
2/4/1953,23.3605,0.0263,41.6658
2/5/1953,21.6362,0.1367,43.5005
2/6/1953,19.8114,0.1751,45.3637
2/7/1953,18.962,0.2951,46.3331
2/8/1953,22.5059,0.0267,42.5208
2/9/1953,22.5819,0.0596,42.4777
2/10/1953,23.0164,0.2667,42.2503
2/11/1953,23.4515,0.1318,41.6803
2/12/1953,24.4507,0.2292,40.7785
2/13/1953,25.8142,0.065,39.2508
2/14/1953,24.465,0.0377,40.5727
2/15/1953,25.1358,0.001,39.8652
2/16/1953,26.8371,0.0213,38.1842
2/17/1953,28.9292,0,36.0708
2/18/1953,26.7471,0.0006,38.2535
2/19/1953,21.5424,0.2336,43.6912
2/20/1953,20.3216,0.4561,45.1345
2/21/1953,23.6318,0.5608,41.929
2/22/1953,28.5742,0.4122,36.838
2/23/1953,25.8978,0.2345,39.3367
2/24/1953,23.4787,0.3256,41.8469
2/25/1953,22.2039,0.3138,43.1099
2/26/1953,18.6248,0.3405,46.7157
2/27/1953,18.0462,0.2077,47.1615
2/28/1953,22.8632,0.1681,42.3049
3/1/1953,26.2524,0.5283,39.2759
3/2/1953,26.5942,0.9022,39.308
3/3/1953,23.2201,0.9898,42.7697
3/4/1953,21.0952,0.636,44.5408
3/5/1953,22.8171,0.2681,42.451
3/6/1953,21.5304,0.3744,43.844
3/7/1953,22.8304,0.5064,42.676
3/8/1953,24.2207,0.3649,41.1442
3/9/1953,23.2509,0.1532,41.9023
3/10/1953,19.8025,0.3733,45.5708
3/11/1953,17.7409,0.6593,47.9184
3/12/1953,14.2813,0.7358,51.4545
3/13/1953,12.9913,0.9125,52.9212
3/14/1953,13.591,1.162,52.571
3/15/1953,14.7621,0.8077,51.0456
3/16/1953,15.781,0.6444,49.8634
3/17/1953,14.2708,0.8111,51.5403
3/18/1953,14.3819,1.0479,51.666
3/19/1953,14.8207,0.8432,51.0225
3/20/1953,15.4765,1.0092,50.5327
3/21/1953,12.8783,0.9569,53.0786
3/22/1953,12.2088,0.9385,53.7297
3/23/1953,10.7251,0.6724,54.9473
3/24/1953,12.6742,0.7202,53.046
3/25/1953,17.5841,0.3968,47.8127
3/26/1953,17.5033,0.2289,47.7256
3/27/1953,15.7539,0.3969,49.643
3/28/1953,14.8767,0.3783,50.5016
3/29/1953,16.3473,0.4114,49.0641
3/30/1953,15.7145,0.5989,49.8844
3/31/1953,12.4594,0.8948,53.4354
4/1/1953,11.586,1.1108,54.5248
4/2/1953,12.353,0.7433,53.3903
4/3/1953,12.3705,0.5502,53.1797
4/4/1953,12.1445,0.6365,53.492
4/5/1953,12.853,0.6008,52.7478
4/6/1953,14.1066,0.8053,51.6987
4/7/1953,13.9572,1.1303,52.1731
4/8/1953,12.5479,1.6237,54.0758
4/9/1953,10.3588,2.1624,56.8036
4/10/1953,12.5146,1.6419,54.1273
4/11/1953,13.2462,1.5057,53.2595
4/12/1953,15.7092,0.8267,50.1175
4/13/1953,17.5512,0.3643,47.8131
4/14/1953,16.1126,0.1166,49.004
4/15/1953,14.066,0.6392,51.5732
4/16/1953,15.4285,0.3807,49.9522
4/17/1953,15.2743,0.5375,50.2632
4/18/1953,16.7757,0.7552,48.9795
4/19/1953,18.688,0.6274,46.9394
4/20/1953,18.3307,0.0977,46.767
4/21/1953,13.7655,0.0773,51.3118
4/22/1953,7.2376,0.8343,58.5967
4/23/1953,4.3528,1.4548,62.102
4/24/1953,6.4861,1.8227,60.3366
4/25/1953,5.5834,1.9296,61.3462
4/26/1953,8.5593,1.1987,57.6394
4/27/1953,11.8182,0.6904,53.8722
4/28/1953,11.1897,0.9436,54.7539
4/29/1953,9.1095,1.4902,57.3807
4/30/1953,8.0245,2.4314,59.4069
5/1/1953,7.4542,3.1896,60.7354
5/2/1953,9.3942,2.8689,58.4747
5/3/1953,7.5052,2.3689,59.8637
5/4/1953,5.1151,1.9703,61.8552
5/5/1953,4.0389,2.5828,63.5439
5/6/1953,3.702,1.8281,63.1261
5/7/1953,4.5368,1.7115,62.1747
5/8/1953,4.2992,2.0129,62.7137
5/9/1953,3.731,2.5868,63.8558
5/10/1953,3.1052,3.4506,65.3454
5/11/1953,3.1905,3.6846,65.4941
5/12/1953,4.6374,3.1399,63.5025
5/13/1953,7.3762,2.5146,60.1384
5/14/1953,7.7313,2.144,59.4127
5/15/1953,6.186,2.6272,61.4412
5/16/1953,4.3867,2.8888,63.5021
5/17/1953,3.8107,3.6472,64.8365
5/18/1953,2.9783,3.6126,65.6343
5/19/1953,2.874,2.7664,64.8924
5/20/1953,2.4429,4.0053,66.5624
5/21/1953,3.131,5.3589,67.2279
5/22/1953,4.177,5.9817,66.8047
5/23/1953,4.554,5.8044,66.2504
5/24/1953,4.6765,5.7322,66.0557
5/25/1953,3.0945,7.1287,69.0342
5/26/1953,3.8424,7.1005,68.2581
5/27/1953,5.0448,4.8071,64.7623
5/28/1953,5.1648,4.0529,63.8881
5/29/1953,4.2254,5.1018,65.8764
5/30/1953,4.1162,7.0433,67.9271
5/31/1953,3.7886,6.6763,67.8877
6/1/1953,3.3182,5.3545,67.0363
6/2/1953,2.5279,4.1567,66.6288
6/3/1953,2.2356,5.0001,67.7645
6/4/1953,1.6953,6.8534,70.1581
6/5/1953,1.9383,7.8959,70.9576
6/6/1953,1.7199,8.0778,71.3579
6/7/1953,2.1163,6.8664,69.7501
6/8/1953,1.6077,8.151,71.5433
6/9/1953,1.2835,9.8422,73.5587
6/10/1953,1.1351,8.1321,71.997
6/11/1953,1.0852,7.5556,71.4704
6/12/1953,1.434,8.6843,72.2503
6/13/1953,1.9186,7.886,70.9674
6/14/1953,1.8313,6.6016,69.7703
6/15/1953,0.8171,6.509,70.6919
6/16/1953,0.5522,7.8131,72.2609
6/17/1953,0.4741,8.0673,72.5932
6/18/1953,0.645,8.7613,73.1163
6/19/1953,0.9509,11.2853,75.3344
6/20/1953,0.7213,12.8138,77.0925
6/21/1953,0.5329,12.0624,76.5295
6/22/1953,0.4245,10.6739,75.2494
6/23/1953,0.7164,10.143,74.4266
6/24/1953,0.6913,9.4411,73.7498
6/25/1953,0.6975,9.5875,73.89
6/26/1953,0.5569,10.1819,74.625
6/27/1953,0.5343,10.4008,74.8665
6/28/1953,0.4854,10.3159,74.8305
6/29/1953,0.3798,10.802,75.4222
6/30/1953,0.3573,12.5265,77.1692
7/1/1953,0.2294,13.5919,78.3625
7/2/1953,0.1495,12.7859,77.6364
7/3/1953,0.2933,10.7078,75.4145
7/4/1953,0.1956,10.5822,75.3866
7/5/1953,0.1063,11.7097,76.6034
7/6/1953,0.0277,11.2005,76.1728
7/7/1953,0.0826,11.407,76.3244
7/8/1953,0.2251,10.013,74.7879
7/9/1953,0.3148,8.467,73.1522
7/10/1953,0.3375,7.1173,71.7798
7/11/1953,0.0879,7.6011,72.5132
7/12/1953,0.054,7.9956,72.9416
7/13/1953,0.2021,8.1887,72.9866
7/14/1953,0.1009,9.0943,73.9934
7/15/1953,0.1291,10.4674,75.3383
